folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Administrative,nsrrid,NSRR MrOS Participant Identifier,Obfuscated participant identifier provided for the NSRR by the MrOS Coordinating Center.,identifier,"","",obf_pptid;pptid;identifier,"",true,""
Administrative,visit,Visit,"",choices,"",visit,"","",true,""
Anthropometry,bparm,Blood pressure: Arm used,"",choices,"",lrb1x,"","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,bpbp,Sitting blood pressure measurement 1,"",choices,"",yndk,"","","",mros2_anthropometry_form
Anthropometry,bpbp2,Sitting blood pressure measurement 2,"",choices,"",yndk,"","","",mros2_anthropometry_form
Anthropometry,bpbpdia,Sitting measurement 1: Diastolic,"",numeric,millimeters of mercury,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,bpbpdia2,Sitting measurement 2: Diastolic,"",numeric,millimeters of mercury,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,bpbpdiam,Average diastolic blood pressure,"",numeric,millimeters of mercury,"","","",true,mros1_anthropometry_form
Anthropometry,bpbpsys,Sitting measurement 1: Systolic,"",numeric,millimeters of mercury,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,bpbpsys2,Sitting measurement 2: Systolic,"",numeric,millimeters of mercury,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,bpbpsysm,Average systolic blood pressure,"",numeric,millimeters of mercury,"","","",true,mros1_anthropometry_form
Anthropometry,bpcuff,Cuff size,"",choices,"",size8x,"","","",mros1_anthropometry_form
Anthropometry,bptrcf,Cuff size for BpTru,"",choices,"",size8x,"","","",mros2_anthropometry_form
Anthropometry,hw1s2bmi,"Body mass index, V1 to VS2","",numeric,kilograms per meter squared,"","","","",mros2_anthropometry_form
Anthropometry,hw1s2ht,"Change in average height, V1 to VS2","",numeric,centimeters,"","","","",""
Anthropometry,hw1s2wpc,"Percent change in average weight, V1 to VS2","",numeric,percent,"","","","",mros2_anthropometry_form
Anthropometry,hw1s2wt,"Change in average weight, V1 to VS2","",numeric,kilograms,"","","","",mros2_anthropometry_form
Anthropometry,hw1sbmi,"Body mass index, V1 to sleep","",numeric,kilograms per meter squared,"","","","",mros1_anthropometry_form
Anthropometry,hw1sht,"Change in average height, V1 to sleep","",numeric,centimeters,"","","","",mros1_anthropometry_form
Anthropometry,hw1swt,"Change in average weight, V1 to sleep","",numeric,kilograms,"","","","",mros1_anthropometry_form
Anthropometry,hw1swtpc,"Percent change in average weight, V1 to sleep","",numeric,percent,"","","","",mros1_anthropometry_form
Anthropometry,hw2s2bmi,"Body mass index, V2 to VS2","",numeric,kilograms per meter squared,"","","","",mros2_anthropometry_form
Anthropometry,hw2s2ht,"Change in average height, V2 to VS2","",numeric,centimeters,"","","","",""
Anthropometry,hw2s2wpc,"Percentage change in average weight, V2 to VS2","",numeric,percent,"","","","",mros2_anthropometry_form
Anthropometry,hw2s2wt,"Change in average weight, V2 to VS2","",numeric,kilograms,"","","","",mros2_anthropometry_form
Anthropometry,hw3s2bmi,"Body mass index, V3 to VS2","",numeric,kilograms per meter squared,"","","","",mros2_anthropometry_form
Anthropometry,hw3s2hip,"Change in average hip circumference, V3 to VS2","",numeric,centimeters,"","","","",mros2_anthropometry_form
Anthropometry,hw3s2ht,"Change in average height, V3 to VS2","",numeric,centimeters,"","","","",""
Anthropometry,hw3s2nck,"Change in average neck circumference, V3 to VS2","",numeric,centimeters,"","","","",mros2_anthropometry_form
Anthropometry,hw3s2wpc,"Percentage change in average weight, V3 to VS2","",numeric,percent,"","","","",mros2_anthropometry_form
Anthropometry,hw3s2wst,"Change in average waist circumference, V3 to VS2","",numeric,centimeters,"","","","",mros2_anthropometry_form
Anthropometry,hw3s2wt,"Change in average weight, V3 to VS2","",numeric,kilograms,"","","","",mros2_anthropometry_form
Anthropometry,hwbmi,Body mass index,"",numeric,kilograms per meter squared,"","","",true,mros1_anthropometry_form
Anthropometry,hwcircum,Were circumferences measured,"",choices,"",yndk,"","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwds2bmi,"Body mass index, VD to VS2","",numeric,kilograms per meter squared,"","","","",mros2_anthropometry_form
Anthropometry,hwds2ht,"Change in average height, VD to VS2","",numeric,centimeters,"","","","",""
Anthropometry,hwds2wpc,"Percentage change in average weight, VD to VS2","",numeric,percent,"","","","",mros2_anthropometry_form
Anthropometry,hwds2wt,"Change in average weight, VD to VS2","",numeric,kilograms,"","","","",mros2_anthropometry_form
Anthropometry,hwdsbmi,"Body mass index, VD to sleep","",numeric,kilograms per meter squared,"","","","",mros1_anthropometry_form
Anthropometry,hwdsht,"Change in average height, VD to sleep","",numeric,centimeters,"","","","",mros1_anthropometry_form
Anthropometry,hwdswt,"Change in average weight, VD to sleep","",numeric,kilograms,"","","","",mros1_anthropometry_form
Anthropometry,hwdswtpc,"Percentage change in average weight, VD to sleep","",numeric,percent,"","","","",mros1_anthropometry_form
Anthropometry,hwgt4,Do measurement 1 and measurement 2 differ by 4 or more millimeters?,"",choices,"",yndk,"","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwheight,Was height measured,"",choices,"",yndk,"","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwhgt,"Average height, standing","",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwhip,Average hip circumference,"",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwhip1,"Hip, measurement 1","",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwhip2,"Hip, measurement 2","",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwhip3,"Hip, measurement 3","",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwkyph,Is the participant standing sideways due to kyphosis?,"",choices,"",yndk,"","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwmeas1,"Standing height, measurement 1","",numeric,millimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwmeas2,"Standing height, measurement 2","",numeric,millimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwmeas3,"Standing height, measurement 3","",numeric,millimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwmeas4,"Standing height, measurement 4","",numeric,millimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwneck,Average neck circumference,"",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwneck1,"Neck, measurement 1","",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwneck2,"Neck, measurement 2","",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwneck3,"Neck, measurement 3","",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwpulse,Was pulse obtained?,"",choices,"",yndk,"","","",mros2_anthropometry_form
Anthropometry,hwpulse1,Pulse measurement 1,"",numeric,beats per minute,"","","","",mros2_anthropometry_form
Anthropometry,hwpulse2,Pulse measurement 2,"",numeric,beats per minute,"","","","",mros2_anthropometry_form
Anthropometry,hwpulsem,Mean pulse,"",numeric,beats per minute,"","","","",mros2_anthropometry_form
Anthropometry,hwpulset,Pulse 1 + pulse 2,"",numeric,beats per minute,"","","","",mros2_anthropometry_form
Anthropometry,hwss2bmi,"Body mass index, SL to VS2","",numeric,kilograms per meter squared,"","","","",mros2_anthropometry_form
Anthropometry,hwss2hip,"Change in average hip circumference, sleep to VS2","",numeric,centimeters,"","","","",mros2_anthropometry_form
Anthropometry,hwss2ht,"Change in average height, sleep to VS2","",numeric,centimeters,"","","","",""
Anthropometry,hwss2nck,"Change in average neck circumference, sleep to VS2","",numeric,centimeters,"","","","",mros2_anthropometry_form
Anthropometry,hwss2wpc,"Percentage change in average weight, sleep to VS2","",numeric,percent,"","","","",mros2_anthropometry_form
Anthropometry,hwss2wst,"Change in average waist circumference, sleep to VS2","",numeric,centimeters,"","","","",mros2_anthropometry_form
Anthropometry,hwss2wt,"Change in average weight, sleep to VS2","",numeric,kilograms,"","","","",mros2_anthropometry_form
Anthropometry,hwwais,Average waist circumference,"",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwwais1,"Waist, measurement 1","",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwwais2,"Waist, measurement 2","",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwwais3,"Waist, measurement 3","",numeric,centimeters,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwweight,Was weight measured?,"",choices,"",yndk,"","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwwgt,Weight,"",numeric,kilograms,"","","","",mros1_anthropometry_form;mros2_anthropometry_form
Anthropometry,hwwtls25,Weight change: Now - age 25,"",numeric,kilograms,"","","","",mros1_anthropometry_form
Anthropometry,hwwts225,Weight change: Now - age 25,"",numeric,kilograms,"","","","",mros2_anthropometry_form
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvcv,Coefficient of variation of normal to normal heart beats,"",numeric,"","","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvdfalpha1,"Detrended fluctuation analysis, short term",For short term correlations in short time scales corresponding to log of 10 < t < 40 beats,numeric,"","","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvdfalpha2,"Detrended fluctuation analysis, long term",For long term correlations in long time scales corresponding to log of 70 < t < 300 beats,numeric,"","","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvhfp,Normalized high frequency power,"",numeric,"","","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvlfp,Normalized low frequency power,"",numeric,"","","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvlhr,Low to high frequency power ratio,"",numeric,"","","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvmnn,Mean of normal to normal heart beats,"",numeric,seconds,"","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvnumepoch,Number of epochs,"",numeric,"","","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvsd1,Short term variability from Poincare plot,"",numeric,"","","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvsd2,Long term variability from Poincare plot,"",numeric,"","","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvsdnn,Standard deviation of normal to normal heart beats,"",numeric,seconds,"","","","",""
Clinical Data/Diagnostic Studies/Heart Rate Variability,hvsdratio,Short to long term variability of Poincare plot,"",numeric,"","","","","",""
Demographics/Education,gieduc,Baseline Education Level,"",choices,"",education,"","","",""
Demographics/Employment,gisoc,Baseline Work History,"",choices,"",workhistory,"","","",""
Demographics,gender,Gender,"",choices,"",gender,"","",true,""
Demographics,gierace,Race/Ethnic Category,"",choices,"",raceethniccat,"","",true,""
Demographics,gimstat,Baseline Marital Status,Note: The baseline visit occurred before the sleep visits (VS1 and VS2). Marital status may have changed between visits.,choices,"",marital,"","","",""
Demographics,girace,Race Category,"",choices,"",racecat,"","",true,""
Demographics,vs2age1,Age at Sleep Visit 2,All ages greater than 89 have been recoded to 90,integer,years,"","","",true,""
Demographics,vsage1,Age at Sleep Visit 1,All ages greater than 89 have been recoded to 90,integer,years,"","","",true,""
Harmonized/Anthropometry,nsrr_bmi,Body mass index (BMI),"Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :hwbmi: at Visit 1",numeric,kilograms per square meter,"",bmi_baseline_1,"",true,""
Harmonized/Clinical Data,nsrr_bp_diastolic,Diastolic blood pressure,"Average resting diastolic blood pressure of two measurements collected from the upper arm in a single clinic visit. <br><br>Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :bpbpdiam: at Visit 1",numeric,millimeters of mercury,"",bp_diastolic,"",true,""
Harmonized/Clinical Data,nsrr_bp_systolic,Systolic blood pressure,"Average resting systolic blood pressure of two measurements collected from the upper arm in a single clinic visit. <br><br>Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :bpbpsysm: at Visit 1",numeric,millimeters of mercury,"",bp_systolic,"",true,""
Harmonized/Demographics,nsrr_age,Subject age,"All ages greater than 89 have been recoded to 90. Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :vsage1: at Visit 1",numeric,years,"",age_at_index ,"",true,""
Harmonized/Demographics,nsrr_age_gt89,Indicates whether the subject's age (in years) used during date obfuscation is greater than 89 years,"All ages greater than 89 have been recoded to 90. Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source:  :vsage1: at Visit 1",choices,"",nsrr_age_gt89,age_at_index_gt89,"",true,""
Harmonized/Demographics,nsrr_ethnicity,Subject ethnicity,"Original missing value is recoded as ""not reported"". <br><br> Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :gierace:",choices,"",nsrr_ethnicity,ethnicity,"",true,""
Harmonized/Demographics,nsrr_race,Subject race,"Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :gierace:",choices,"",nsrr_race,race,"",true,""
Harmonized/Demographics,nsrr_sex,Subject sex,"Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :gender:",choices,"",nsrr_sex,annotated_sex,"",true,""
Harmonized/Lifestyle and Behavioral Health,nsrr_current_smoker,Currently smoking cigarettes,"Indicates whether subject currently smokes cigarettes. <br><br>Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :tusmknow: at Visit 1",choices,"",nsrr_current_smoker,current_smoker_baseline  ,"",true,""
Harmonized/Lifestyle and Behavioral Health,nsrr_ever_smoker,Ever smoked cigarettes,"Indicates whether subject ever regularly smoked cigarettes.<br><br>Harmonized by the NSRR team to align with <a href=""https://github.com/UW-GAC/topmed-dcc-harmonized-phenotypes"" target=""_blank"">TOPMed</a> and <a href=""https://github.com/uc-cdis/gtex-dictionary/tree/master/gdcdictionary/schemas/"" target=""_blank"">BioDataCatalyst standards</a>. Source: :tursmoke: at Visit 1",choices,"",nsrr_ever_smoker,ever_smoker_baseline  ,"",true,""
Harmonized/Polysomnography/Apnea-Hypopnea Indices,nsrr_ahi_hp3r_aasm15,Apnea-Hypopnea Index : (All apneas + hypopneas with >=30% nasal cannula [or alternative sensor] reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep ,"Harmonized by the NSRR team. <br><br> The definition for hypopneas is consistent with the following clinical guidelines: (1) American Academy of Sleep Medicine (AASM) 2007 Manual (2012 update) (recommended). [Berry RB et al. 2012 (PubMed ID:23066376)] (https://www.ncbi.nlm.nih.gov/pubmed/23066376), and (2) American Academy of Sleep Medicine (AASM) 2015 (recommended) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.]<br><br> Refer to the source for detailed definition for respiratory events: :poahi3a: at Visit 1",numeric,events per hour,"",ahi_ap0uhp3x3r_f1t2,"",true,""
Harmonized/Polysomnography/Apnea-Hypopnea Indices,nsrr_ahi_hp3u,Apnea-Hypopnea Index : (All apneas + hypopneas with >= 3% oxygen desaturation) / hour of sleep ,Harmonized by the NSRR team. Refer to the source for detailed definition for respiratory events: :poahi3: at Visit 1,numeric,events per hour,"",ahi_ap0uhp3x3u_f1t2,"",true,""
Harmonized/Polysomnography/Apnea-Hypopnea Indices,nsrr_ahi_hp4r,Apnea-Hypopnea Index : (All apneas + hypopneas with >= 4% oxygen desaturation or with arousal) / hour of sleep ,Harmonized by the NSRR team. Refer to the source for detailed definition for respiratory events: :poahi4a: at Visit 1,numeric,events per hour,"",ahi_ap0uhp3x4r_f1t2,"",true,""
Harmonized/Polysomnography/Apnea-Hypopnea Indices,nsrr_ahi_hp4u_aasm15,Apnea-Hypopnea Index : (All apneas + hypopneas with >=30% nasal cannula [or alternative sensor] reduction with >= 4% oxygen desaturation) / hour of sleep,"Harmonized by the NSRR team.<br><br>The definition of hypopnea events is consistent with the following clinical guidelines: (1) AASM 2012 update (alternative) [Berry RB et al. 2012 (PubMed ID:23066376)](https://www.ncbi.nlm.nih.gov/pubmed/23066376), and (2) AASM 2015 (acceptable) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.].<br><br> Refer to the source for detailed definition for respiratory events: :poahi4: at Visit 1",numeric,events per hour,"",ahi_ap0uhp3x4u_f1t2,"",true,""
Harmonized/Polysomnography/Arousal,nsrr_phrnumar_f1,Arousal Index: Number of arousals per hour of sleep from polysomnography,Harmonized by the NSRR team. Source: :poai_all: at Visit 1,numeric,events per hour,"",phrnumar_f1t2,"",true,""
Harmonized/Polysomnography/Signal Quality,nsrr_flag_spsw,Study scored sleep/wake rather than with full sleep staging if there is not sufficient quality on EEG lead. Studies scored as sleep wake have all sleep stages scored using a default of Stage 2 and no arousals are scored.  ,Harmonized by the NSRR team. Source: :poprstag: at Visit 1,choices,"",nsrr_flag_spsw,"","",true,""
Harmonized/Polysomnography/Sleep Architecture,nsrr_ttldursp_f1,Total Sleep Duration: the interval between sleep onset and sleep offset while the participant is asleep from polysomnography,"Conventionally, this would be called total sleep time (TST) (i.e. total time spent in stage 1 or greater).<br><br>Harmonized by the NSRR team. Source: :poslprdp: at Visit 1",numeric,minutes,"",ttldursp_f1t2,"",true,""
Lifestyle and Behavioral Health,mhwdiet,"During the past 12 months, were you trying to lose weight through a diet?","",choices,"",check,mros_medical_history_form,"","",mros2_medical_history_form
Lifestyle and Behavioral Health,mhwexe,"During the past 12 months, were you trying to lose weight through exercise?","",choices,"",check,mros_medical_history_form,"","",mros2_medical_history_form
Lifestyle and Behavioral Health,mhwoth,"During the past 12 months, were you trying to lose weight through other?","",choices,"",check,mros_medical_history_form,"","",mros2_medical_history_form
Lifestyle and Behavioral Health,mhwpill,"During the past 12 months, were you trying to lose weight through diet pills?","",choices,"",check,mros_medical_history_form,"","",mros2_medical_history_form
Lifestyle and Behavioral Health,mhwtloss,"During the past 12 months, have you been trying to lose weight?","",choices,"",yndk,mros_medical_history_form,"","",mros2_medical_history_form
Lifestyle and Behavioral Health,tu12drin,"In the past 12 months, have you had at least 12 drinks of any kind of alcoholic beverage?","",choices,"",yndk,mros_clinical_interview_form,"","",mros1_lifestyle_form;mros2_lifestyle_form
Lifestyle and Behavioral Health,tucpiamt,How many pipes or cigars do you smoke per week?,"",numeric,pipes/cigars,"",mros_clinical_interview_form,"","",mros1_lifestyle_form;mros2_lifestyle_form
Lifestyle and Behavioral Health,tudramt,"On average, how many alcoholic drinks do you consume per week?","",choices,"",alcoholc,mros_clinical_interview_form,"","",mros1_lifestyle_form
Lifestyle and Behavioral Health,tupacky2,Smoke: Cigarette packs per year,"",numeric,"","",mros_clinical_interview_form,"","",""
Lifestyle and Behavioral Health,tupacky3,"Smoke: Cigarette pack per year, with time quit smoking removed","",numeric,"","",mros_clinical_interview_form,"","",""
Lifestyle and Behavioral Health,tupipec,Do you currently smoke a pipe or cigars regularly?,"",choices,"",yndk,mros_clinical_interview_form,"","",mros1_lifestyle_form;mros2_lifestyle_form
Lifestyle and Behavioral Health,tursmok1,Cigarette smoking now?,"",choices,"",yndk,mros_clinical_interview_form,"","",""
Lifestyle and Behavioral Health,tursmok2,Cigarette smoking status version 2,"",choices,"",smkf,mros_clinical_interview_form,"","",""
Lifestyle and Behavioral Health,tursmoke,Do you smoke cigarettes now?,"",choices,"",smkf,mros_clinical_interview_form,"","",mros1_lifestyle_form
Lifestyle and Behavioral Health,tusmkcgn,About how many cigarettes do you smoke per day?,"",numeric,cigarettes,"",mros_clinical_interview_form,"","",mros1_lifestyle_form
Lifestyle and Behavioral Health,tusmknow,Do you smoke cigarettes now?,"",choices,"",yndk,mros_clinical_interview_form,"","",mros1_lifestyle_form
Lifestyle and Behavioral Health,tusmyrs2,Number of years stopped smoking cigarettes version 2,"",numeric,years,"",mros_clinical_interview_form,"","",""
Medical History/Medications,m1ace,Ace inhibitor use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1adepr,Antidepressant use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1alpha,Alpha-adrenergic blocker use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1alzh,Alzheimers disease medication use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1andro,Androgen use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1antian,Antiandrogen use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1antisp,Urinary antispasmodic medication use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1arb,Hypotensive agents-angiotensin II use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1aspir,Salicylate (aspirin) use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1benzo,Benzodiazepine use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1beta,"Beta blockers, nonopthamalic use","",choices,"",yndk,"","","",""
Medical History/Medications,m1bis,Bisphosphonate use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1cablok,Calcium channel blocker use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1calcm,Calcium use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1corti,Inhaled/nasal corticosteroids use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1corto,Oral corticosteroids use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1coxii,Cox-II inhibitor use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1diloop,Loop diuretic use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1dipota,Potassium-sparing diuretic use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1duithx,Thiazide diuretic use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1ed,Erectile dysfunction medication use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1gem,Gemfibrozil use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1h2ra,Antiulcer-H2 antagonist use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1hypog,Hypoglycemic agents use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1insuln,Insulin use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1lbenzo,Long acting benzodiazepine use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1maoinh,MAO inhibitor antidepressant use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1medost,Osteoporosis drug use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1medsin,Total number of medications listed,"",numeric,"","","","","",""
Medical History/Medications,m1medss,"Any medications(RX, OTC, VIT) in last 30 days","",choices,"",meds,"","","",""
Medical History/Medications,m1narc,Opiod analgesic use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1nbac,Anticonvulsant use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1nbanx,Nonbenzo nonbarbituate sedative hypnotic use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1nitra,Nitrates use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1nsaids,NSAID use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1pde5,Phosphodiesterase type 5 inhibitor use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1ppump,Antiulcer-proton pump inhibitor use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1sbenzo,Short acting benzodiazephine use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1sild,Sildenafil use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1slpmed,Reported taking medications for sleep (musmed),"",choices,"",yndk,"","","",""
Medical History/Medications,m1ssri,SSRI antidepressant use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1statin,Antilepemic: HMG CoA Reduc(statin) use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1tca,Tricyclic antidepressant use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1thy,Thyroid agonist use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1traz,Trazadone use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1tzd,TZD medication (sub of hypoglycemics) use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1vitmnd,Vitamin D use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1warf,Anticoagulants-coumarin deriv use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1zolp,Zolpidem use,"",choices,"",yndk,"","","",""
Medical History/Medications,m1zolpsg,Took zolpidem within 24 hours of psg,"",choices,"",yndk,"","","",""
Medical History,cvaorane,"Have you ever had any medical or surgical procedure in your heart, neck, or blood vessels, such as repair of aortic aneurysm?","",choices,"",yndk,mros_medical_history_form,"","",mros1_medical_history_form;mros2_medical_history_form
Medical History,cvapcora,"Have you ever had any medical or surgical procedure in your heart, neck, or blood vessels, such as angioplasty of coronary arteries, which is a dilation of arteries of the heart with a balloon?","",choices,"",yndk,mros_medical_history_form,"","",mros1_medical_history_form;mros2_medical_history_form
Medical History,cvaplow,"Have you ever had any medical or surgical procedure in your heart, neck or blood vessels, such as angioplasty of lower extremity arteries, which is a dilation of arteries of the leg with a balloon?","",choices,"",yndk,mros_medical_history_form,"","",mros1_medical_history_form;mros2_medical_history_form
Medical History,cvblka,Has a doctor or other health care provider ever told you that you had intermittent claudication of pain in your legs from a blockage of the arteries?,"",choices,"",yndk,mros_medical_history_form,"","",mros1_medical_history_form;mros2_medical_history_form
Medical History,cvblkat,Are you currently being treated for intermittent claudication of pain in your legs from a blockage of the arteries by a doctor?,"",choices,"",yndk,mros_medical_history_form,"","",mros1_medical_history_form;mros2_medical_history_form
