folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapdailywd5,Average daily total sleep duration in naps (with some sleep are counted) in weekdays from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapdailywe5,Average daily total sleep duration in naps (with some sleep are counted) in all weekends from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapdailywo5,Average daily total sleep duration in naps (with some sleep are counted) in workdays from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapsall5,Average sleep duration per nap in all days from actigraphy,"",numeric,minutes (min),"",pnpdursp_in_w7_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapsallnw5,Average sleep duration per nap in non-workdays from actigraphy,"",numeric,minutes (min),"",pnpdursp_in_wn_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapsallwd5,Average sleep duration per nap in weekdays from actigraphy,"",numeric,minutes (min),"",pnpdursp_in_w5_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapsallwe5,Average sleep duration per nap in weekends from actigraphy,"",numeric,minutes (min),"",pnpdursp_in_w2_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapsallwo5,Average sleep duration per nap in workdays from actigraphy,"",numeric,minutes (min),"",pnpdursp_in_ww_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapssleep155,Average sleep duration per nap (>= 15 minutes) in all days from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapssleep15nw5,Average sleep duration per nap (>= 15 minutes) in non-workdays from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapssleep15wd5,Average sleep duration per nap (>= 15 minutes) in weekdays from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapssleep15we5,Average sleep duration per nap (>= 15 minutes) in weekends from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapssleep15wo5,Average sleep duration per nap (>= 15 minutes) in workdays from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapssleep5,Average sleep duration per nap (with some sleep are counted) in all days from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapssleepnw5,Average sleep duration per nap (with some sleep are counted) in non-workdays from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapssleepwd5,Average sleep duration per nap (with some sleep are counted) in weekdays from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapssleepwe5,Average sleep duration per nap (with some sleep are counted) in weekends from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepnapssleepwo5,Average sleep duration per nap (with some sleep are counted) in workdays from actigraphy,"",numeric,minutes (min),"","","","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepoffsettime5,Average daily sleep offset time in all days from actigraphy,Sleep offset time is the end time of main sleep.,time,hh:mm:ss,"",avgeptsp_im_w7_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepoffsettimenw5,Average daily sleep offset time in non-workdays from actigraphy,Sleep offset time is the end time of main sleep.,time,hh:mm:ss,"",avgeptsp_im_wn_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepoffsettimewd5,Average daily sleep offset time in weekdays from actigraphy,Sleep offset time is the end time of main sleep.,time,hh:mm:ss,"",avgeptsp_im_w5_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepoffsettimewe5,Average daily sleep offset time in weekends from actigraphy,Sleep offset time is the end time of main sleep.,time,hh:mm:ss,"",avgeptsp_im_w2_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepoffsettimewo5,Average daily sleep offset time in workdays from actigraphy,Sleep offset time is the end time of main sleep.,time,hh:mm:ss,"",avgeptsp_im_ww_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleeponsettime5,Average daily sleep onset time in all days from actigraphy,Sleep onset time is the start time of main sleep.,time,hh:mm:ss,"",avgbptsp_im_w7_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleeponsettimenw5,Average daily sleep onset time in non-workdays from actigraphy,Sleep onset time is the start time of main sleep.,time,hh:mm:ss,"",avgbptsp_im_wn_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleeponsettimewd5,Average daily sleep onset time in weekdays from actigraphy,Sleep onset time is the start time of main sleep.,time,hh:mm:ss,"",avgbptsp_im_w5_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleeponsettimewe5,Average daily sleep onset time in weekends from actigraphy,Sleep onset time is the start time of main sleep.,time,hh:mm:ss,"",avgbptsp_im_w2_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleeponsettimewo5,Average daily sleep onset time in workdays from actigraphy,Sleep onset time is the start time of main sleep.,time,hh:mm:ss,"",avgbptsp_im_ww_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepperiodduration5,Average daily sleep period in all days from actigraphy,"Sleep period (i.e., total sleep time, TST) is the interval between sleep onset time and sleep offset time in main sleep.",numeric,minutes (min),"",avgprdsp_im_w7_f2;tst,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepperioddurationnw5,Average daily sleep period in non-workdays from actigraphy,"Sleep period (i.e., total sleep time, TST) is the interval between sleep onset time and sleep offset time in main sleep.",numeric,minutes (min),"",avgprdsp_im_wn_f2;tst,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepperioddurationwd5,Average daily sleep period in weekdays from actigraphy,"Sleep period (i.e., total sleep time, TST) is the interval between sleep onset time and sleep offset time in main sleep.",numeric,minutes (min),"",avgprdsp_im_w5_f2;tst,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepperioddurationwe5,Average daily sleep period in weekends from actigraphy,"Sleep period (i.e., total sleep time, TST) is the interval between sleep onset time and sleep offset time in main sleep.",numeric,minutes (min),"",avgprdsp_im_w2_f2;tst,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsleepperioddurationwo5,Average daily sleep period in workdays from actigraphy,"Sleep period (i.e., total sleep time, TST) is the interval between sleep onset time and sleep offset time in main sleep.",numeric,minutes (min),"",avgprdsp_im_ww_f2;tst,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsnooze5,Average daily duration of wake after sleep offset in all days from actigraphy,Wake after sleep offset refers to the time elapsed between the end of sleep and the end of ret interval in main sleeps.,numeric,minutes (min),"",avgdursz_im_w7_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsnoozenw5,Average daily duration of wake after sleep offset in non-workdays from actigraphy,Wake after sleep offset refers to the time elapsed between the end of sleep and the end of ret interval in main sleeps.,numeric,minutes (min),"",avgdursz_im_wn_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsnoozewd5,Average daily duration of wake after sleep offset in weekdays from actigraphy,Wake after sleep offset refers to the time elapsed between the end of sleep and the end of ret interval in main sleeps.,numeric,minutes (min),"",avgdursz_im_w5_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsnoozewe5,Average daily duration of wake after sleep offset in weekends from actigraphy,Wake after sleep offset refers to the time elapsed between the end of sleep and the end of ret interval in main sleeps.,numeric,minutes (min),"",avgdursz_im_w2_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgsnoozewo5,Average daily duration of wake after sleep offset in workdays from actigraphy,Wake after sleep offset refers to the time elapsed between the end of sleep and the end of ret interval in main sleeps.,numeric,minutes (min),"",avgdursz_im_ww_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgwakebouts5,Average daily number of wake bouts in main sleep in all days from actigraphy,"Wake bouts is also referred to as ""nocturnal awakenings"". There are always comparable number of wake bouts to sleep bouts.",numeric,number of events,"",avgbotwk_im_w7_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgwakeboutsnw5,Average daily number of wake bouts in main sleep in non-workdays from actigraphy,"Wake bouts is also referred to as ""nocturnal awakenings"". There are always comparable number of wake bouts to sleep bouts.",numeric,number of events,"",avgbotwk_im_wn_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgwakeboutswd5,Average daily number of wake bouts in main sleep in weekdays from actigraphy,"Wake bouts is also referred to as ""nocturnal awakenings"". There are always comparable number of wake bouts to sleep bouts.",numeric,number of events,"",avgbotwk_im_w5_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgwakeboutswe5,Average daily number of wake bouts in main sleep in weekends from actigraphy,"Wake bouts is also referred to as ""nocturnal awakenings"". There are always comparable number of wake bouts to sleep bouts.",numeric,number of events,"",avgbotwk_im_w2_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgwakeboutswo5,Average daily number of wake bouts in main sleep in workdays from actigraphy,"Wake bouts is also referred to as ""nocturnal awakenings"". There are always comparable number of wake bouts to sleep bouts.",numeric,number of events,"",avgbotwk_im_ww_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgwaso5,Average daily duration of wake after sleep onset (waso) in all days from actigraphy,WASO is the duration of being awake between sleep onset and offset time in main sleep.,numeric,minutes (min),"",avgdurws_im_w7_f2,"",true,""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgwasonw5,Average daily duration of wake after sleep onset (waso) in non-workdays from actigraphy,WASO is the duration of being awake between sleep onset and offset time in main sleep.,numeric,minutes (min),"",avgdurws_im_wn_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgwasowd5,Average daily duration of wake after sleep onset (waso) in weekdays from actigraphy,WASO is the duration of being awake between sleep onset and offset time in main sleep.,numeric,minutes (min),"",avgdurws_im_w5_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgwasowe5,Average daily duration of wake after sleep onset (waso) in weekends from actigraphy,WASO is the duration of being awake between sleep onset and offset time in main sleep.,numeric,minutes (min),"",avgdurws_im_w2_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,avgwasowo5,Average daily duration of wake after sleep onset (waso) in workdays from actigraphy,WASO is the duration of being awake between sleep onset and offset time in main sleep.,numeric,minutes (min),"",avgdurws_im_ww_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,ndays5,Total number of days with sleep data in the entire actigraphy recording period in all days from actigraphy,"",integer,days,"",ttldaysp_ir_w7_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,ndaysnapsall5,Total number of days with naps in the entire actigraphy recording period in all days from actigraphy,"",integer,days,"",ttldaynp_ir_w7_f2,"","",""
Sleep and Circadian Studies/Actigraphy/Sleep-wake patterns,ndaysnapsallnw5,Total number of days with naps in the entire actigraphy recording period in non-workdays from actigraphy,"",integer,non-workdays,"",ttldaynp_ir_wn_f2,"","",""
